chromatic_number,clique_number,max_independent_set,domination_number,clique_cover_number,target
89.0,89.0,3.0,3.0,4.0,1.0
81.0,81.0,2.0,2.0,3.0,1.0
83.0,83.0,3.0,3.0,4.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,2.0,3.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
84.0,84.0,4.0,4.0,4.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
92.0,92.0,3.0,3.0,3.0,1.0
88.0,88.0,3.0,3.0,3.0,1.0
78.0,78.0,2.0,2.0,3.0,1.0
87.0,87.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
82.0,82.0,2.0,2.0,3.0,1.0
82.0,82.0,3.0,3.0,4.0,1.0
76.0,76.0,3.0,3.0,4.0,1.0
78.0,78.0,3.0,3.0,4.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,2.0,4.0,1.0
84.0,84.0,2.0,2.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
85.0,85.0,3.0,3.0,4.0,1.0
77.0,77.0,3.0,2.0,3.0,1.0
84.0,84.0,2.0,2.0,3.0,1.0
76.0,76.0,4.0,4.0,4.0,1.0
80.0,80.0,3.0,3.0,4.0,1.0
85.0,85.0,2.0,2.0,3.0,1.0
76.0,76.0,3.0,3.0,3.0,1.0
76.0,76.0,2.0,2.0,3.0,1.0
84.0,84.0,3.0,3.0,4.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
84.0,84.0,2.0,1.0,2.0,1.0
81.0,81.0,4.0,3.0,4.0,1.0
78.0,78.0,3.0,3.0,4.0,1.0
86.0,86.0,4.0,3.0,4.0,1.0
87.0,87.0,2.0,2.0,2.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
85.0,85.0,4.0,4.0,4.0,1.0
87.0,87.0,3.0,3.0,4.0,1.0
83.0,83.0,3.0,2.0,3.0,1.0
81.0,81.0,3.0,3.0,4.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
81.0,81.0,3.0,2.0,3.0,1.0
74.0,74.0,3.0,3.0,3.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
82.0,82.0,2.0,2.0,3.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
80.0,80.0,3.0,3.0,4.0,1.0
87.0,87.0,2.0,2.0,2.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
77.0,77.0,2.0,2.0,3.0,1.0
82.0,82.0,3.0,3.0,4.0,1.0
89.0,89.0,2.0,2.0,2.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
75.0,75.0,3.0,3.0,3.0,1.0
87.0,87.0,2.0,2.0,3.0,1.0
89.0,89.0,2.0,2.0,2.0,1.0
79.0,79.0,4.0,4.0,5.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
81.0,81.0,3.0,3.0,4.0,1.0
85.0,85.0,2.0,2.0,3.0,1.0
87.0,87.0,4.0,4.0,5.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
88.0,88.0,2.0,2.0,2.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
87.0,87.0,3.0,2.0,3.0,1.0
85.0,85.0,2.0,2.0,3.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
86.0,86.0,2.0,2.0,2.0,1.0
88.0,88.0,2.0,2.0,3.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
89.0,89.0,2.0,2.0,3.0,1.0
83.0,83.0,3.0,2.0,3.0,1.0
86.0,86.0,2.0,2.0,2.0,1.0
83.0,83.0,3.0,3.0,4.0,1.0
81.0,81.0,2.0,2.0,3.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
79.0,79.0,2.0,2.0,3.0,1.0
82.0,82.0,2.0,2.0,3.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
76.0,76.0,3.0,3.0,4.0,1.0
82.0,82.0,4.0,4.0,4.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
79.0,79.0,3.0,2.0,3.0,1.0
85.0,85.0,3.0,2.0,3.0,1.0
76.0,76.0,3.0,3.0,3.0,1.0
87.0,87.0,2.0,2.0,3.0,1.0
83.0,83.0,3.0,3.0,4.0,1.0
77.0,77.0,3.0,3.0,4.0,1.0
88.0,88.0,2.0,2.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
82.0,82.0,2.0,2.0,3.0,1.0
75.0,75.0,4.0,4.0,4.0,1.0
78.0,78.0,2.0,2.0,3.0,1.0
83.0,83.0,3.0,3.0,4.0,1.0
74.0,74.0,3.0,3.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
82.0,82.0,3.0,3.0,4.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
77.0,77.0,3.0,2.0,3.0,1.0
85.0,85.0,3.0,3.0,4.0,1.0
78.0,78.0,2.0,2.0,3.0,1.0
87.0,87.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,3.0,4.0,1.0
87.0,87.0,3.0,3.0,4.0,1.0
69.0,69.0,3.0,3.0,4.0,1.0
85.0,85.0,3.0,2.0,3.0,1.0
79.0,79.0,3.0,2.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
87.0,87.0,2.0,2.0,2.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
82.0,82.0,2.0,2.0,3.0,1.0
80.0,80.0,2.0,2.0,2.0,1.0
79.0,79.0,3.0,2.0,3.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
87.0,87.0,3.0,3.0,4.0,1.0
79.0,79.0,2.0,2.0,3.0,1.0
78.0,78.0,4.0,3.0,4.0,1.0
87.0,87.0,4.0,4.0,4.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
80.0,80.0,3.0,3.0,4.0,1.0
76.0,76.0,3.0,3.0,3.0,1.0
85.0,85.0,3.0,3.0,4.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
83.0,83.0,2.0,2.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
82.0,82.0,4.0,4.0,4.0,1.0
88.0,88.0,2.0,2.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
80.0,80.0,3.0,3.0,4.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
81.0,81.0,3.0,3.0,4.0,1.0
82.0,82.0,3.0,3.0,4.0,1.0
76.0,76.0,4.0,3.0,4.0,1.0
85.0,85.0,3.0,3.0,4.0,1.0
85.0,85.0,3.0,2.0,3.0,1.0
86.0,86.0,2.0,2.0,3.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
89.0,89.0,2.0,2.0,3.0,1.0
85.0,85.0,2.0,2.0,2.0,1.0
82.0,82.0,3.0,3.0,4.0,1.0
79.0,79.0,4.0,3.0,4.0,1.0
77.0,77.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,2.0,3.0,1.0
80.0,80.0,3.0,2.0,3.0,1.0
79.0,79.0,4.0,4.0,4.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
80.0,80.0,2.0,2.0,2.0,1.0
82.0,82.0,3.0,2.0,3.0,1.0
79.0,79.0,2.0,2.0,3.0,1.0
79.0,79.0,3.0,2.0,3.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
86.0,86.0,3.0,2.0,3.0,1.0
87.0,87.0,2.0,2.0,3.0,1.0
81.0,81.0,3.0,2.0,3.0,1.0
83.0,83.0,2.0,2.0,3.0,1.0
87.0,87.0,2.0,2.0,3.0,1.0
79.0,79.0,3.0,3.0,4.0,1.0
78.0,78.0,4.0,4.0,4.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
74.0,74.0,3.0,3.0,3.0,1.0
88.0,88.0,2.0,2.0,3.0,1.0
87.0,87.0,3.0,2.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
86.0,86.0,4.0,4.0,4.0,1.0
88.0,88.0,3.0,3.0,4.0,1.0
78.0,78.0,3.0,3.0,4.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
78.0,78.0,3.0,3.0,4.0,1.0
78.0,78.0,3.0,2.0,3.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
88.0,88.0,2.0,2.0,3.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
88.0,88.0,3.0,3.0,3.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
81.0,81.0,4.0,4.0,4.0,1.0
90.0,90.0,3.0,3.0,3.0,1.0
83.0,83.0,2.0,2.0,3.0,1.0
82.0,82.0,4.0,3.0,4.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,2.0,3.0,1.0
87.0,87.0,3.0,2.0,3.0,1.0
80.0,80.0,3.0,3.0,4.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
89.0,89.0,3.0,3.0,4.0,1.0
74.0,74.0,3.0,3.0,4.0,1.0
76.0,76.0,3.0,3.0,3.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
90.0,90.0,2.0,2.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,3.0,4.0,1.0
80.0,80.0,2.0,2.0,2.0,1.0
82.0,82.0,3.0,3.0,4.0,1.0
87.0,87.0,3.0,2.0,3.0,1.0
83.0,83.0,4.0,4.0,4.0,1.0
87.0,87.0,2.0,2.0,3.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
87.0,87.0,3.0,3.0,3.0,1.0
85.0,85.0,3.0,2.0,3.0,1.0
76.0,76.0,3.0,3.0,3.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
76.0,76.0,2.0,2.0,3.0,1.0
79.0,79.0,3.0,3.0,4.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
82.0,82.0,2.0,2.0,3.0,1.0
90.0,90.0,3.0,3.0,3.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
88.0,88.0,2.0,2.0,3.0,1.0
88.0,88.0,3.0,3.0,4.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
76.0,76.0,3.0,3.0,4.0,1.0
80.0,80.0,2.0,2.0,3.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
87.0,87.0,3.0,2.0,3.0,1.0
85.0,85.0,2.0,2.0,3.0,1.0
82.0,82.0,4.0,4.0,4.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,2.0,3.0,1.0
90.0,90.0,2.0,2.0,3.0,1.0
80.0,80.0,4.0,4.0,4.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
79.0,79.0,3.0,2.0,3.0,1.0
80.0,80.0,4.0,4.0,4.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
87.0,87.0,3.0,3.0,3.0,1.0
82.0,82.0,3.0,2.0,3.0,1.0
83.0,83.0,3.0,3.0,4.0,1.0
78.0,78.0,3.0,2.0,3.0,1.0
77.0,77.0,3.0,3.0,4.0,1.0
87.0,87.0,3.0,3.0,3.0,1.0
79.0,79.0,4.0,3.0,4.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
86.0,86.0,2.0,2.0,3.0,1.0
87.0,87.0,3.0,3.0,3.0,1.0
84.0,84.0,2.0,2.0,3.0,1.0
85.0,85.0,4.0,4.0,4.0,1.0
81.0,81.0,3.0,3.0,4.0,1.0
85.0,85.0,3.0,2.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
88.0,88.0,2.0,2.0,3.0,1.0
86.0,86.0,3.0,2.0,3.0,1.0
81.0,81.0,3.0,3.0,4.0,1.0
77.0,77.0,4.0,4.0,4.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
82.0,82.0,3.0,3.0,4.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
85.0,85.0,3.0,2.0,3.0,1.0
77.0,77.0,3.0,3.0,4.0,1.0
80.0,80.0,3.0,2.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
88.0,88.0,2.0,2.0,2.0,1.0
79.0,79.0,2.0,2.0,3.0,1.0
87.0,87.0,3.0,3.0,3.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
86.0,86.0,3.0,3.0,4.0,1.0
80.0,80.0,4.0,3.0,4.0,1.0
79.0,79.0,3.0,2.0,3.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
71.0,71.0,3.0,3.0,4.0,1.0
78.0,78.0,4.0,3.0,4.0,1.0
80.0,80.0,2.0,2.0,3.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
88.0,88.0,2.0,2.0,3.0,1.0
85.0,85.0,2.0,2.0,3.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
90.0,90.0,2.0,2.0,3.0,1.0
83.0,83.0,3.0,3.0,4.0,1.0
85.0,85.0,2.0,2.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
76.0,76.0,2.0,2.0,3.0,1.0
82.0,82.0,4.0,4.0,4.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
82.0,82.0,3.0,3.0,4.0,1.0
84.0,84.0,3.0,2.0,3.0,1.0
82.0,82.0,4.0,3.0,4.0,1.0
81.0,81.0,3.0,3.0,4.0,1.0
86.0,86.0,2.0,2.0,3.0,1.0
83.0,83.0,2.0,2.0,3.0,1.0
74.0,74.0,4.0,4.0,4.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
79.0,79.0,3.0,2.0,3.0,1.0
82.0,82.0,2.0,2.0,3.0,1.0
73.0,73.0,4.0,4.0,4.0,1.0
79.0,79.0,2.0,2.0,3.0,1.0
77.0,77.0,3.0,2.0,3.0,1.0
81.0,81.0,3.0,2.0,4.0,1.0
89.0,89.0,3.0,3.0,4.0,1.0
87.0,87.0,3.0,3.0,4.0,1.0
83.0,83.0,4.0,4.0,4.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
76.0,76.0,3.0,3.0,3.0,1.0
86.0,86.0,3.0,2.0,3.0,1.0
81.0,81.0,4.0,4.0,4.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
85.0,85.0,2.0,2.0,2.0,1.0
83.0,83.0,2.0,2.0,3.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
89.0,89.0,3.0,2.0,3.0,1.0
84.0,84.0,3.0,2.0,3.0,1.0
81.0,81.0,3.0,3.0,4.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
85.0,85.0,4.0,4.0,4.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
77.0,77.0,3.0,3.0,4.0,1.0
84.0,84.0,3.0,2.0,3.0,1.0
87.0,87.0,2.0,2.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
84.0,84.0,4.0,4.0,4.0,1.0
75.0,75.0,3.0,2.0,3.0,1.0
83.0,83.0,3.0,2.0,3.0,1.0
78.0,78.0,3.0,2.0,3.0,1.0
85.0,85.0,3.0,3.0,4.0,1.0
82.0,82.0,2.0,2.0,3.0,1.0
86.0,86.0,2.0,2.0,3.0,1.0
80.0,80.0,3.0,2.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,2.0,3.0,1.0
77.0,77.0,3.0,3.0,4.0,1.0
84.0,84.0,2.0,2.0,3.0,1.0
84.0,84.0,3.0,2.0,3.0,1.0
75.0,75.0,4.0,3.0,4.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
77.0,77.0,2.0,2.0,3.0,1.0
82.0,82.0,2.0,2.0,3.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
83.0,83.0,4.0,3.0,4.0,1.0
87.0,87.0,2.0,2.0,2.0,1.0
85.0,85.0,3.0,3.0,4.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
83.0,83.0,2.0,2.0,3.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
86.0,86.0,3.0,2.0,3.0,1.0
86.0,86.0,2.0,2.0,3.0,1.0
85.0,85.0,4.0,4.0,4.0,1.0
86.0,86.0,4.0,4.0,4.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
87.0,87.0,3.0,3.0,3.0,1.0
82.0,82.0,2.0,2.0,2.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
80.0,80.0,4.0,3.0,4.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
82.0,82.0,3.0,2.0,3.0,1.0
85.0,85.0,2.0,2.0,3.0,1.0
84.0,84.0,3.0,2.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
81.0,81.0,4.0,3.0,4.0,1.0
83.0,83.0,3.0,2.0,3.0,1.0
85.0,85.0,2.0,2.0,3.0,1.0
82.0,82.0,3.0,2.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
82.0,82.0,3.0,4.0,4.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
82.0,82.0,3.0,2.0,3.0,1.0
80.0,80.0,3.0,2.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
79.0,79.0,3.0,2.0,3.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
79.0,79.0,4.0,4.0,4.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
79.0,79.0,4.0,4.0,4.0,1.0
87.0,87.0,4.0,4.0,4.0,1.0
86.0,86.0,3.0,3.0,4.0,1.0
75.0,75.0,3.0,3.0,4.0,1.0
80.0,80.0,3.0,2.0,3.0,1.0
82.0,82.0,3.0,2.0,3.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
81.0,81.0,3.0,2.0,3.0,1.0
80.0,80.0,2.0,2.0,3.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,2.0,3.0,1.0
83.0,83.0,2.0,2.0,3.0,1.0
88.0,88.0,2.0,2.0,3.0,1.0
79.0,79.0,3.0,3.0,4.0,1.0
85.0,85.0,2.0,2.0,3.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
78.0,78.0,4.0,4.0,4.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
89.0,89.0,2.0,2.0,3.0,1.0
88.0,88.0,2.0,2.0,2.0,1.0
85.0,85.0,2.0,2.0,3.0,1.0
87.0,87.0,3.0,3.0,3.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
82.0,82.0,3.0,3.0,4.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
82.0,82.0,3.0,2.0,4.0,1.0
76.0,76.0,3.0,3.0,3.0,1.0
83.0,83.0,4.0,3.0,4.0,1.0
87.0,87.0,2.0,2.0,3.0,1.0
74.0,74.0,3.0,3.0,3.0,1.0
81.0,81.0,2.0,2.0,2.0,1.0
81.0,81.0,4.0,4.0,4.0,1.0
80.0,80.0,2.0,2.0,3.0,1.0
75.0,75.0,3.0,2.0,3.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,2.0,3.0,1.0
82.0,82.0,3.0,2.0,3.0,1.0
86.0,86.0,3.0,3.0,4.0,1.0
85.0,85.0,3.0,3.0,4.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
82.0,82.0,3.0,3.0,4.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
85.0,85.0,2.0,2.0,3.0,1.0
80.0,80.0,3.0,3.0,4.0,1.0
87.0,87.0,3.0,3.0,3.0,1.0
84.0,84.0,4.0,3.0,4.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
73.0,73.0,4.0,4.0,4.0,1.0
89.0,89.0,3.0,3.0,3.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
84.0,84.0,2.0,2.0,2.0,1.0
80.0,80.0,2.0,2.0,3.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
90.0,90.0,3.0,2.0,3.0,1.0
76.0,76.0,3.0,3.0,4.0,1.0
89.0,89.0,3.0,3.0,3.0,1.0
87.0,87.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,2.0,3.0,1.0
82.0,82.0,3.0,3.0,4.0,1.0
79.0,79.0,3.0,3.0,4.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
81.0,81.0,2.0,2.0,3.0,1.0
82.0,82.0,3.0,3.0,4.0,1.0
82.0,82.0,3.0,2.0,3.0,1.0
77.0,77.0,3.0,3.0,4.0,1.0
78.0,78.0,4.0,4.0,4.0,1.0
87.0,87.0,2.0,2.0,2.0,1.0
79.0,79.0,2.0,2.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
86.0,86.0,2.0,2.0,3.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
82.0,82.0,2.0,2.0,3.0,1.0
78.0,78.0,3.0,4.0,4.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,3.0,4.0,1.0
75.0,75.0,4.0,4.0,4.0,1.0
84.0,84.0,3.0,2.0,3.0,1.0
83.0,83.0,3.0,2.0,3.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
82.0,82.0,2.0,2.0,2.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
79.0,79.0,3.0,3.0,4.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
78.0,78.0,3.0,3.0,3.0,1.0
79.0,79.0,3.0,3.0,4.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
83.0,83.0,2.0,2.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
81.0,81.0,3.0,3.0,4.0,1.0
75.0,75.0,3.0,3.0,4.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
76.0,76.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
84.0,84.0,4.0,4.0,4.0,1.0
85.0,85.0,2.0,2.0,2.0,1.0
81.0,81.0,3.0,3.0,4.0,1.0
84.0,84.0,4.0,4.0,4.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
83.0,83.0,2.0,2.0,3.0,1.0
85.0,85.0,3.0,2.0,3.0,1.0
84.0,84.0,3.0,2.0,3.0,1.0
76.0,76.0,3.0,3.0,3.0,1.0
84.0,84.0,2.0,2.0,3.0,1.0
90.0,90.0,2.0,2.0,3.0,1.0
83.0,83.0,2.0,2.0,2.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
81.0,81.0,3.0,3.0,4.0,1.0
81.0,81.0,5.0,5.0,5.0,1.0
86.0,86.0,4.0,4.0,5.0,1.0
77.0,77.0,4.0,4.0,4.0,1.0
75.0,75.0,3.0,3.0,4.0,1.0
76.0,76.0,3.0,2.0,3.0,1.0
89.0,89.0,3.0,3.0,3.0,1.0
81.0,81.0,3.0,2.0,3.0,1.0
80.0,80.0,3.0,2.0,3.0,1.0
87.0,87.0,3.0,3.0,3.0,1.0
87.0,87.0,3.0,2.0,3.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
79.0,79.0,3.0,2.0,3.0,1.0
83.0,83.0,3.0,2.0,4.0,1.0
80.0,80.0,3.0,2.0,3.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
84.0,84.0,3.0,3.0,3.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
83.0,83.0,3.0,2.0,3.0,1.0
81.0,81.0,3.0,2.0,3.0,1.0
76.0,76.0,3.0,3.0,3.0,1.0
89.0,89.0,3.0,3.0,3.0,1.0
79.0,79.0,3.0,3.0,4.0,1.0
81.0,81.0,3.0,2.0,4.0,1.0
88.0,88.0,3.0,3.0,3.0,1.0
88.0,88.0,2.0,2.0,2.0,1.0
81.0,81.0,4.0,3.0,4.0,1.0
78.0,78.0,3.0,3.0,4.0,1.0
86.0,86.0,3.0,3.0,3.0,1.0
76.0,76.0,3.0,2.0,3.0,1.0
82.0,82.0,4.0,3.0,4.0,1.0
87.0,87.0,2.0,2.0,3.0,1.0
84.0,84.0,2.0,2.0,2.0,1.0
74.0,74.0,3.0,3.0,3.0,1.0
86.0,86.0,2.0,2.0,3.0,1.0
88.0,88.0,3.0,3.0,3.0,1.0
77.0,77.0,3.0,2.0,3.0,1.0
88.0,88.0,2.0,2.0,3.0,1.0
79.0,79.0,3.0,3.0,3.0,1.0
82.0,82.0,3.0,2.0,3.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
87.0,87.0,3.0,3.0,3.0,1.0
79.0,79.0,3.0,2.0,3.0,1.0
81.0,81.0,3.0,3.0,4.0,1.0
75.0,75.0,3.0,3.0,4.0,1.0
82.0,82.0,3.0,2.0,3.0,1.0
81.0,81.0,2.0,2.0,3.0,1.0
83.0,83.0,3.0,2.0,3.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
90.0,90.0,3.0,2.0,3.0,1.0
77.0,77.0,3.0,3.0,4.0,1.0
84.0,84.0,2.0,2.0,3.0,1.0
83.0,83.0,2.0,2.0,3.0,1.0
83.0,83.0,3.0,3.0,3.0,1.0
80.0,80.0,3.0,3.0,4.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
81.0,81.0,3.0,3.0,3.0,1.0
82.0,82.0,2.0,2.0,3.0,1.0
78.0,78.0,2.0,2.0,2.0,1.0
80.0,80.0,3.0,2.0,3.0,1.0
86.0,86.0,2.0,2.0,2.0,1.0
87.0,87.0,3.0,3.0,4.0,1.0
82.0,82.0,3.0,3.0,4.0,1.0
82.0,82.0,2.0,2.0,3.0,1.0
82.0,82.0,2.0,2.0,2.0,1.0
85.0,85.0,3.0,3.0,3.0,1.0
83.0,83.0,2.0,2.0,3.0,1.0
85.0,85.0,3.0,2.0,3.0,1.0
81.0,81.0,3.0,3.0,4.0,1.0
85.0,85.0,3.0,2.0,3.0,1.0
76.0,76.0,3.0,2.0,3.0,1.0
82.0,82.0,4.0,4.0,4.0,1.0
82.0,82.0,3.0,3.0,3.0,1.0
80.0,80.0,3.0,3.0,3.0,1.0
